mukey,gSSURGOversion,MUsymbol,WTDepAprJun,FloodFreq,PondFreq,DrainCls,DrainClsWet,HydroGrp,Hydric,OCProdIdx,OCprodIdxSrc,NCCPIall,RootZnDepth,RootZnAWS,Droughty,PotWetandSoil
161840,10/1/2024,Ca,15,None,100,Poorly drained,Poorly drained,B/D,100,97,coInterp.mrulename (IN),0.783,150,226,0,100
161841,10/1/2024,ChB,NULL,None,0,Excessively drained,Excessively drained,A,0,42,coInterp.mrulename (IN),0.513,150,148,1,NULL
161842,10/1/2024,ChC,NULL,None,0,Excessively drained,Excessively drained,A,0,37,coInterp.mrulename (IN),0.502,150,148,1,NULL
161843,10/1/2024,Ck,7,Occasional,0,Very poorly drained,Very poorly drained,A/D,100,73,coInterp.mrulename (IN),0.642,150,214,0,100
161844,10/1/2024,CnA,38,None,10,Somewhat poorly drained,Somewhat poorly drained,C/D,10,84,coInterp.mrulename (IN),0.626,69,116,1,10
161845,10/1/2024,CsA,38,None,0,Somewhat poorly drained,Somewhat poorly drained,C/D,6,81,coInterp.mrulename (IN),0.768,97,169,0,6
161846,10/1/2024,Dc,38,None,0,Somewhat poorly drained,Somewhat poorly drained,B/D,6,86,coInterp.mrulename (IN),0.825,150,293,0,6
161847,10/1/2024,ElA,46,None,4,Somewhat poorly drained,Somewhat poorly drained,C/D,4,79,coInterp.mrulename (IN),0.65,104,158,0,4
161848,10/1/2024,FoA,69,None,0,Moderately well drained,Moderately well drained,C,3,86,coInterp.mrulename (IN),0.796,150,256,0,3
161849,10/1/2024,Gf,15,None,92,Poorly drained,Poorly drained,A/D,92,79,coInterp.mrulename (IN),0.629,150,164,0,92
161850,10/1/2024,Gv,15,None,90,Poorly drained,Poorly drained,A/D,90,79,coInterp.mrulename (IN),0.737,131,168,0,90
161851,10/1/2024,MaA,NULL,None,0,Well drained,Well drained,B,3,76,coInterp.mrulename (IN),0.87,150,245,0,3
161852,10/1/2024,MaB2,NULL,None,0,Well drained,Well drained,B,3,73,coInterp.mrulename (IN),0.813,150,242,0,3
161853,10/1/2024,Mb,7,None,97,Poorly drained,Poorly drained,A/D,97,71,coInterp.mrulename (IN),0.561,150,115,1,97
161854,10/1/2024,MoA,69,None,0,Moderately well drained,Moderately well drained,C,3,79,coInterp.mrulename (IN),0.763,102,168,0,3
161855,10/1/2024,Mr,38,None,0,Somewhat poorly drained,Somewhat poorly drained,A/D,3,53,coInterp.mrulename (IN),0.446,150,95,1,3
161856,10/1/2024,MuA,38,None,0,Somewhat poorly drained,Somewhat poorly drained,B/D,6,92,coInterp.mrulename (IN),0.933,150,275,0,6
161857,10/1/2024,Mw,0,None,100,Very poorly drained,Very poorly drained,C/D,100,71,coInterp.mrulename (IN),0.899,150,446,0,100
161858,10/1/2024,OaA,NULL,None,0,Well drained,Well drained,A,3,45,coInterp.mrulename (IN),0.437,150,109,1,3
161859,10/1/2024,OcB,76,None,0,Moderately well drained,Moderately well drained,C,3,79,coInterp.mrulename (IN),0.748,97,182,0,3
161860,10/1/2024,OcC2,76,None,0,Moderately well drained,Moderately well drained,C,0,73,coInterp.mrulename (IN),0.691,97,182,0,NULL
161861,10/1/2024,OeA,38,None,0,Somewhat poorly drained,Somewhat poorly drained,C/D,3,86,coInterp.mrulename (IN),0.759,107,184,0,3
161862,10/1/2024,OwA,NULL,None,0,Well drained,Well drained,A,3,73,coInterp.mrulename (IN),0.741,150,226,0,3
161863,10/1/2024,Pa,7,None,100,Poorly drained,Poorly drained,B/D,100,92,coInterp.mrulename (IN),0.856,150,286,0,100
161864,10/1/2024,Ph,7,None,100,Poorly drained,Poorly drained,C/D,100,92,coInterp.mrulename (IN),0.865,150,279,0,100
161866,10/1/2024,Re,15,None,100,Poorly drained,Poorly drained,B/D,100,92,coInterp.mrulename (IN),0.803,150,242,0,100
161867,10/1/2024,Rg,15,None,100,Poorly drained,Poorly drained,B/D,100,92,coInterp.mrulename (IN),0.794,150,227,0,100
161868,10/1/2024,Rm,15,None,100,Poorly drained,Poorly drained,C/D,100,84,coInterp.mrulename (IN),0.708,150,217,0,100
161869,10/1/2024,RsA,NULL,None,0,Well drained,Well drained,B,0,76,coInterp.mrulename (IN),0.712,150,228,0,NULL
161870,10/1/2024,RsB2,NULL,None,0,Well drained,Well drained,B,0,73,coInterp.mrulename (IN),0.668,150,228,0,NULL
161871,10/1/2024,Se,38,None,0,Somewhat poorly drained,Somewhat poorly drained,A/D,6,68,coInterp.mrulename (IN),0.657,150,166,0,6
161872,10/1/2024,Sf,38,None,0,Somewhat poorly drained,Somewhat poorly drained,A/D,6,63,coInterp.mrulename (IN),0.648,107,174,0,6
161873,10/1/2024,SpA,NULL,None,0,Excessively drained,Excessively drained,A,0,47,coInterp.mrulename (IN),0.506,150,111,1,NULL
161874,10/1/2024,ToA,38,None,0,Somewhat poorly drained,Somewhat poorly drained,B/D,3,89,coInterp.mrulename (IN),0.902,135,258,0,3
161875,10/1/2024,VaB2,69,None,0,Moderately well drained,Moderately well drained,C,6,73,coInterp.mrulename (IN),0.703,150,188,0,6
161877,10/1/2024,Wa,38,None,0,Somewhat poorly drained,Somewhat poorly drained,A/D,6,60,coInterp.mrulename (IN),0.562,150,128,1,6
161878,10/1/2024,Wh,38,None,0,Somewhat poorly drained,Somewhat poorly drained,B/D,3,81,coInterp.mrulename (IN),0.81,150,239,0,3
161879,10/1/2024,WnB2,69,None,0,Moderately well drained,Moderately well drained,C,6,84,coInterp.mrulename (IN),0.865,150,268,0,6
161880,10/1/2024,Wo,7,None,100,Poorly drained,Poorly drained,B/D,100,92,coInterp.mrulename (IN),0.753,119,198,0,100
161881,10/1/2024,Wv,7,None,100,Poorly drained,Poorly drained,B/D,100,86,coInterp.mrulename (IN),0.736,117,177,0,100
3404646,10/1/2024,GdoA,0,None,100,Poorly drained,Poorly drained,A/D,100,79,coInterp.mrulename (IN),0.657,150,134,1,100
162786,10/1/2024,BgmA,23,None,9,Somewhat poorly drained,Somewhat poorly drained,D,9,73,coInterp.mrulename (IN),0.687,83,140,1,9
162787,10/1/2024,BgmB2,23,None,9,Somewhat poorly drained,Somewhat poorly drained,D,9,71,coInterp.mrulename (IN),0.543,66,105,1,9
162788,10/1/2024,Bn,7,None,100,Very poorly drained,Very poorly drained,C/D,100,79,coInterp.mrulename (IN),0.698,150,234,0,100
162789,10/1/2024,CuA,46,None,5,Somewhat poorly drained,Somewhat poorly drained,C/D,5,73,coInterp.mrulename (IN),0.684,91,148,1,5
162790,10/1/2024,FsA,NULL,None,4,Well drained,Well drained,B,4,53,coInterp.mrulename (IN),0.669,150,161,0,4
162791,10/1/2024,FsB2,NULL,None,4,Well drained,Well drained,B,4,50,coInterp.mrulename (IN),0.619,150,157,0,4
162792,10/1/2024,FtC3,NULL,None,0,Well drained,Well drained,B,0,42,coInterp.mrulename (IN),0.521,150,123,1,NULL
162793,10/1/2024,FvB,NULL,None,0,Well drained,Well drained,C,3,60,coInterp.mrulename (IN),0.616,64,115,1,3
162797,10/1/2024,Ht,0,None,100,Very poorly drained,Very poorly drained,A/D,100,86,coInterp.mrulename (IN),0.926,150,600,0,100
162798,10/1/2024,Lc,153,Occasional,8,Well drained,Well drained,A,8,55,coInterp.mrulename (IN),0.649,150,188,0,8
162799,10/1/2024,Mg,15,None,100,Poorly drained,Poorly drained,B/D,100,92,coInterp.mrulename (IN),0.729,150,212,0,100
162801,10/1/2024,MvD,76,None,2,Moderately well drained,Moderately well drained,C,2,63,coInterp.mrulename (IN),0.651,89,143,1,2
162804,10/1/2024,OcA,NULL,None,0,Well drained,Well drained,B,0,71,coInterp.mrulename (IN),0.868,124,224,0,NULL
162805,10/1/2024,Pg,15,None,90,Poorly drained,Poorly drained,B/D,90,92,coInterp.mrulename (IN),0.779,150,233,0,90
162806,10/1/2024,Pw,15,None,91,Very poorly drained,Very poorly drained,C/D,91,84,coInterp.mrulename (IN),0.765,150,214,0,91
162808,10/1/2024,Sn,8,Occasional,94,Very poorly drained,Very poorly drained,B/D,94,81,coInterp.mrulename (IN),0.841,150,272,0,94
162809,10/1/2024,St,0,Occasional,85,Very poorly drained,Very poorly drained,B/D,85,76,coInterp.mrulename (IN),0.833,150,267,0,85
2567853,10/1/2024,GlpC3,46,None,7,Moderately well drained,Moderately well drained,D,7,55,coInterp.mrulename (IN),0.481,51,76,1,7
2567854,10/1/2024,GlqC2,46,None,7,Moderately well drained,Moderately well drained,D,7,60,coInterp.mrulename (IN),0.561,61,97,1,7
2567855,10/1/2024,GlrC,46,None,7,Moderately well drained,Moderately well drained,D,7,63,coInterp.mrulename (IN),0.68,71,120,1,7
2567856,10/1/2024,GlsC,46,None,7,Moderately well drained,Moderately well drained,D,7,63,coInterp.mrulename (IN),0.675,71,120,1,7
2567857,10/1/2024,GlyC3,46,None,0,Moderately well drained,Moderately well drained,D,0,55,coInterp.mrulename (IN),0.435,48,72,1,NULL
2765034,10/1/2024,BleB2,23,None,6,Somewhat poorly drained,Somewhat poorly drained,D,6,71,coInterp.mrulename (IN),0.543,66,105,1,6
2856700,10/1/2024,GlrB2,46,None,6,Moderately well drained,Moderately well drained,D,6,66,coInterp.mrulename (IN),0.565,66,110,1,6
2856701,10/1/2024,GlsB2,46,None,6,Moderately well drained,Moderately well drained,D,6,66,coInterp.mrulename (IN),0.557,64,107,1,6
3056115,10/1/2024,GleB2,46,None,3,Moderately well drained,Moderately well drained,D,3,66,coInterp.mrulename (IN),0.565,61,104,1,3
3056116,10/1/2024,GlgB2,46,None,3,Moderately well drained,Moderately well drained,D,3,66,coInterp.mrulename (IN),0.565,61,104,1,3
3056117,10/1/2024,GweB3,36,None,3,Moderately well drained,Moderately well drained,D,3,60,coInterp.mrulename (IN),0.461,56,87,1,3
3056118,10/1/2024,GwgB3,36,None,3,Moderately well drained,Moderately well drained,D,3,60,coInterp.mrulename (IN),0.461,56,87,1,3
165207,10/1/2024,MwB,NULL,None,0,Well drained,Well drained,B,0,68,coInterp.mrulename (IN),0.614,150,80,1,NULL
165208,10/1/2024,MxA,NULL,None,0,Well drained,Well drained,C,3,73,coInterp.mrulename (IN),0.572,76,75,1,3
165209,10/1/2024,OdA,NULL,None,0,Well drained,Well drained,B,0,71,coInterp.mrulename (IN),0.869,124,224,0,NULL
165210,10/1/2024,OdB2,NULL,None,5,Well drained,Well drained,B,5,68,coInterp.mrulename (IN),0.832,124,224,0,5
165212,10/1/2024,OfB2,NULL,None,0,Well drained,Well drained,B,3,79,coInterp.mrulename (IN),0.836,150,239,0,3
165214,10/1/2024,OgA,NULL,None,0,Well drained,Well drained,B,3,76,coInterp.mrulename (IN),0.921,146,238,0,3
165215,10/1/2024,OhC3,NULL,None,0,Well drained,Well drained,B,0,71,coInterp.mrulename (IN),0.683,150,224,0,NULL
165216,10/1/2024,OrA,NULL,None,0,Well drained,Well drained,A,0,57,coInterp.mrulename (IN),0.651,150,151,1,NULL
165217,10/1/2024,OrB,NULL,None,0,Well drained,Well drained,A,0,57,coInterp.mrulename (IN),0.641,150,151,1,NULL
165218,10/1/2024,Pb,0,None,100,Very poorly drained,Very poorly drained,B/D,100,84,coInterp.mrulename (IN),0.928,150,466,0,100
165219,10/1/2024,Pd,7,None,100,Very poorly drained,Very poorly drained,A/D,100,89,coInterp.mrulename (IN),0.917,150,462,0,100
165220,10/1/2024,Pe,7,None,100,Very poorly drained,Very poorly drained,B/D,100,84,coInterp.mrulename (IN),0.898,91,343,0,100
165221,10/1/2024,Pg,15,None,85,Poorly drained,Poorly drained,B/D,85,92,coInterp.mrulename (IN),0.762,150,239,0,85
165222,10/1/2024,Pk,7,None,100,Poorly drained,Poorly drained,C/D,100,92,coInterp.mrulename (IN),0.805,94,183,0,100
165223,10/1/2024,PnB,NULL,Rare,0,Well drained,Well drained,A,3,53,coInterp.mrulename (IN),0.435,150,72,1,3
165227,10/1/2024,RmB2,84,None,0,Well drained,Moderately well drained,B,9,73,coInterp.mrulename (IN),0.722,123,184,0,9
165228,10/1/2024,RmD2,NULL,None,0,Well drained,Moderately well drained,B,3,60,coInterp.mrulename (IN),0.649,119,178,0,3
165229,10/1/2024,RnC3,84,None,0,Well drained,Moderately well drained,B,3,66,coInterp.mrulename (IN),0.648,113,167,0,3
165230,10/1/2024,RoA,69,None,0,Moderately well drained,Moderately well drained,C,6,81,coInterp.mrulename (IN),0.874,145,228,0,6
165231,10/1/2024,RrB2,61,None,0,Moderately well drained,Moderately well drained,C,9,79,coInterp.mrulename (IN),0.72,122,190,0,9
165232,10/1/2024,Rt,NULL,Rare,0,Well drained,Well drained,B,3,81,coInterp.mrulename (IN),0.844,150,291,0,3
165233,10/1/2024,Ru,NULL,Rare,0,Well drained,Well drained,B,3,84,coInterp.mrulename (IN),0.848,150,292,0,3
165234,10/1/2024,RwA,NULL,None,0,Well drained,Well drained,B,3,81,coInterp.mrulename (IN),0.951,150,238,0,3
165236,10/1/2024,Sn,0,Rare,0,Very poorly drained,Very poorly drained,B/D,100,86,coInterp.mrulename (IN),0.8,150,281,0,100
165237,10/1/2024,So,0,Occasional,0,Very poorly drained,Very poorly drained,B/D,100,76,coInterp.mrulename (IN),0.8,150,281,0,100
165239,10/1/2024,Ss,0,Occasional,100,Very poorly drained,Very poorly drained,B/D,100,71,coInterp.mrulename (IN),0.731,122,239,0,100
165240,10/1/2024,StA,46,None,6,Somewhat poorly drained,Somewhat poorly drained,B/D,6,86,coInterp.mrulename (IN),0.935,150,268,0,6
165244,10/1/2024,Wd,7,None,100,Very poorly drained,Very poorly drained,B/D,100,86,coInterp.mrulename (IN),0.933,150,451,0,100
165205,10/1/2024,Mv,NULL,Frequent,0,Somewhat excessively drained,Well drained,A,6,37,coInterp.mrulename (IN),0.526,150,163,0,6
165204,10/1/2024,MuB,NULL,None,0,Well drained,Well drained,D,3,42,coInterp.mrulename (IN),0.321,30,36,1,3
165203,10/1/2024,Mt,15,None,100,Poorly drained,Poorly drained,C/D,100,79,coInterp.mrulename (IN),0.671,89,151,1,100
165201,10/1/2024,Mp,7,Occasional,0,Very poorly drained,Very poorly drained,C/D,100,73,coInterp.mrulename (IN),0.977,150,254,0,100
165200,10/1/2024,Mo,7,None,100,Very poorly drained,Very poorly drained,C/D,100,42,coInterp.mrulename (IN),0.753,150,255,0,100
165197,10/1/2024,Mm,7,None,100,Very poorly drained,Very poorly drained,C/D,100,84,coInterp.mrulename (IN),0.977,150,254,0,100
165196,10/1/2024,MkB2,38,None,0,Moderately well drained,Somewhat poorly drained,C,6,73,coInterp.mrulename (IN),0.649,84,123,1,6
165195,10/1/2024,MhD3,76,None,0,Moderately well drained,Moderately well drained,C,0,57,coInterp.mrulename (IN),0.48,86,121,1,NULL
165193,10/1/2024,MfC3,84,None,0,Well drained,Moderately well drained,B,3,66,coInterp.mrulename (IN),0.684,121,195,0,3
165192,10/1/2024,MdB2,84,None,0,Well drained,Moderately well drained,B,3,73,coInterp.mrulename (IN),0.786,126,208,0,3
165191,10/1/2024,Mc,15,None,100,Poorly drained,Poorly drained,C/D,100,97,coInterp.mrulename (IN),0.776,150,248,0,100
165190,10/1/2024,Mb,15,None,100,Poorly drained,Poorly drained,B/D,100,92,coInterp.mrulename (IN),0.762,137,224,0,100
165189,10/1/2024,Ma,15,None,100,Poorly drained,Poorly drained,B/D,100,92,coInterp.mrulename (IN),0.755,150,246,0,100
165183,10/1/2024,Ls,NULL,Occasional,0,Well drained,Well drained,A,6,60,coInterp.mrulename (IN),0.582,150,168,0,6
165182,10/1/2024,Lo,153,Occasional,0,Well drained,Well drained,A,3,63,coInterp.mrulename (IN),0.688,150,208,0,3
165181,10/1/2024,Ld,NULL,Rare,0,Well drained,Well drained,A,3,71,coInterp.mrulename (IN),0.657,150,195,0,3
165177,10/1/2024,KgA,38,None,0,Somewhat poorly drained,Somewhat poorly drained,B/D,3,89,coInterp.mrulename (IN),0.915,143,252,0,3
165176,10/1/2024,KfA,38,None,0,Somewhat poorly drained,Somewhat poorly drained,B/D,3,86,coInterp.mrulename (IN),0.935,150,278,0,3
165175,10/1/2024,KcB2,NULL,None,0,Well drained,Well drained,B,0,76,coInterp.mrulename (IN),0.718,150,176,0,NULL
165174,10/1/2024,KcA,NULL,None,0,Well drained,Well drained,B,0,76,coInterp.mrulename (IN),0.763,150,175,0,NULL
165173,10/1/2024,Js,NULL,Frequent,0,Well drained,Well drained,B,6,57,coInterp.mrulename (IN),0.676,150,261,0,6
165172,10/1/2024,Jr,NULL,Frequent,0,Well drained,Well drained,B,100,50,coInterp.mrulename (IN),0.666,150,304,0,100
165171,10/1/2024,Hw,0,None,100,Very poorly drained,Very poorly drained,A/D,100,86,coInterp.mrulename (IN),0.926,150,600,0,100
165167,10/1/2024,FtC3,NULL,None,0,Well drained,Well drained,B,3,40,coInterp.mrulename (IN),0.536,150,132,1,3
165166,10/1/2024,FsB2,NULL,None,0,Well drained,Well drained,B,3,47,coInterp.mrulename (IN),0.624,150,144,1,3
165165,10/1/2024,FsA,NULL,None,0,Well drained,Well drained,B,3,50,coInterp.mrulename (IN),0.694,150,153,0,3
165163,10/1/2024,FbB,38,None,0,Somewhat poorly drained,Somewhat poorly drained,B/D,6,89,coInterp.mrulename (IN),0.854,130,223,0,6
165162,10/1/2024,FaA,46,None,3,Somewhat poorly drained,Somewhat poorly drained,B/D,3,86,coInterp.mrulename (IN),0.906,135,248,0,3
165160,10/1/2024,Cz,18,None,83,Poorly drained,Poorly drained,B/D,83,99,coInterp.mrulename (IN),0.86,150,284,0,83
165159,10/1/2024,CyB,38,None,0,Somewhat poorly drained,Somewhat poorly drained,C/D,6,81,coInterp.mrulename (IN),0.755,99,159,0,6
165158,10/1/2024,CwB,38,None,0,Somewhat poorly drained,Somewhat poorly drained,D,6,73,coInterp.mrulename (IN),0.761,95,149,1,6
165157,10/1/2024,CvA,76,None,2,Somewhat poorly drained,Somewhat poorly drained,C/D,2,81,coInterp.mrulename (IN),0.644,91,166,0,2
165156,10/1/2024,CtB,NULL,None,0,Somewhat excessively drained,Somewhat excessively drained,A,0,45,coInterp.mrulename (IN),0.499,150,124,1,NULL
165155,10/1/2024,Cr,7,Frequent,100,Very poorly drained,Very poorly drained,A/D,100,68,coInterp.mrulename (IN),0.616,150,221,0,100
165154,10/1/2024,Cp,7,Occasional,100,Very poorly drained,Very poorly drained,A/D,100,71,coInterp.mrulename (IN),0.657,150,184,0,100
165153,10/1/2024,Cn,7,Occasional,100,Very poorly drained,Very poorly drained,A/D,100,76,coInterp.mrulename (IN),0.666,150,236,0,100
165150,10/1/2024,Ck,38,Occasional,0,Somewhat poorly drained,Somewhat poorly drained,A/D,3,66,coInterp.mrulename (IN),0.593,150,189,0,3
165148,10/1/2024,Cg,38,Occasional,0,Somewhat poorly drained,Somewhat poorly drained,A/D,6,66,coInterp.mrulename (IN),0.659,150,240,0,6
165144,10/1/2024,CaB2,NULL,None,3,Well drained,Well drained,B,3,79,coInterp.mrulename (IN),0.846,150,251,0,3
165143,10/1/2024,CaA,NULL,None,0,Well drained,Well drained,B,0,81,coInterp.mrulename (IN),0.916,150,252,0,NULL
165140,10/1/2024,Bb,7,Frequent,100,Very poorly drained,Very poorly drained,B/D,100,73,coInterp.mrulename (IN),0.757,150,274,0,100
165139,10/1/2024,Ba,7,Rare,100,Very poorly drained,Very poorly drained,B/D,100,86,coInterp.mrulename (IN),0.718,150,263,0,100
165138,10/1/2024,At,NULL,Occasional,0,Well drained,Well drained,B,3,71,coInterp.mrulename (IN),0.894,150,302,0,3
165137,10/1/2024,AsB2,NULL,None,0,Well drained,Well drained,A,0,57,coInterp.mrulename (IN),0.718,150,238,0,NULL
165246,10/1/2024,Wk,7,None,100,Poorly drained,Poorly drained,C/D,100,89,coInterp.mrulename (IN),0.739,69,152,1,100
165247,10/1/2024,WoA,38,None,0,Somewhat poorly drained,Somewhat poorly drained,B/D,3,86,coInterp.mrulename (IN),0.89,150,219,0,3
165248,10/1/2024,WpA,38,None,0,Somewhat poorly drained,Somewhat poorly drained,B/D,6,86,coInterp.mrulename (IN),0.829,145,219,0,6
165249,10/1/2024,Wr,15,None,100,Poorly drained,Poorly drained,B/D,100,92,coInterp.mrulename (IN),0.754,150,231,0,100
165250,10/1/2024,Ws,15,None,100,Poorly drained,Poorly drained,B/D,100,86,coInterp.mrulename (IN),0.727,147,202,0,100
165251,10/1/2024,WvB2,46,None,5,Moderately well drained,Moderately well drained,C/D,5,73,coInterp.mrulename (IN),0.656,94,156,0,5
195684,10/1/2024,So,7,Occasional,0,Very poorly drained,Very poorly drained,C/D,88,68,coInterp.mrulename (IN),0.816,150,258,0,88
210634,10/1/2024,BlA,38,None,0,Somewhat poorly drained,Somewhat poorly drained,C/D,5,73,coInterp.mrulename (IN),0.612,79,107,1,5
210635,10/1/2024,Bo,7,None,100,Very poorly drained,Very poorly drained,C/D,100,79,coInterp.mrulename (IN),0.627,150,210,0,100
210636,10/1/2024,Bs,7,None,100,Very poorly drained,Very poorly drained,C/D,100,79,coInterp.mrulename (IN),0.781,150,238,0,100
210637,10/1/2024,Ee,51,Frequent,8,Moderately well drained,Moderately well drained,B/D,8,63,coInterp.mrulename (IN),0.809,150,222,0,8
210638,10/1/2024,Ef,51,Occasional,7,Moderately well drained,Moderately well drained,C/D,15,55,coInterp.mrulename (IN),0.676,150,216,0,15
210639,10/1/2024,ElA,NULL,None,0,Well drained,Well drained,B,0,53,coInterp.mrulename (IN),0.651,79,115,1,NULL
210640,10/1/2024,EnB3,NULL,None,0,Well drained,Well drained,B,0,57,coInterp.mrulename (IN),0.572,66,102,1,NULL
210641,10/1/2024,EnC3,NULL,None,0,Well drained,Well drained,B,0,53,coInterp.mrulename (IN),0.565,66,102,1,NULL
210644,10/1/2024,Ho,0,None,100,Very poorly drained,Very poorly drained,A/D,100,86,coInterp.mrulename (IN),0.926,150,600,0,100
210645,10/1/2024,MaA,NULL,None,0,Well drained,Well drained,B,0,76,coInterp.mrulename (IN),0.855,150,254,0,NULL
210646,10/1/2024,MaB2,NULL,None,0,Well drained,Well drained,B,0,73,coInterp.mrulename (IN),0.768,150,212,0,NULL
210647,10/1/2024,MoD3,76,None,0,Moderately well drained,Moderately well drained,C,0,55,coInterp.mrulename (IN),0.533,84,119,1,NULL
210648,10/1/2024,Pm,15,None,91,Very poorly drained,Very poorly drained,C/D,91,81,coInterp.mrulename (IN),0.765,150,214,0,91
210649,10/1/2024,St,7,Frequent,8,Very poorly drained,Very poorly drained,C/D,93,60,coInterp.mrulename (IN),0.701,150,219,0,93
210651,10/1/2024,Wa,0,Frequent,96,Very poorly drained,Very poorly drained,C/D,96,55,coInterp.mrulename (IN),0.777,150,393,0,96
210652,10/1/2024,Wh,30,None,0,Somewhat poorly drained,Somewhat poorly drained,B/D,5,81,coInterp.mrulename (IN),0.727,150,213,0,5
2567862,10/1/2024,GlpC3,46,None,7,Moderately well drained,Moderately well drained,D,7,55,coInterp.mrulename (IN),0.481,51,76,1,7
2567863,10/1/2024,GlyC3,46,None,0,Moderately well drained,Moderately well drained,D,0,55,coInterp.mrulename (IN),0.435,48,72,1,NULL
2567880,10/1/2024,GlqC2,46,None,7,Moderately well drained,Moderately well drained,D,7,60,coInterp.mrulename (IN),0.561,61,97,1,7
2567881,10/1/2024,SgoA,31,Occasional,8,Somewhat poorly drained,Somewhat poorly drained,B/D,8,71,coInterp.mrulename (IN),0.738,150,252,0,8
2567882,10/1/2024,SarA,7,Frequent,8,Very poorly drained,Very poorly drained,C/D,93,66,coInterp.mrulename (IN),0.837,150,259,0,93
2567883,10/1/2024,SocA,8,Frequent,94,Very poorly drained,Very poorly drained,B/D,94,73,coInterp.mrulename (IN),0.82,150,272,0,94
2567884,10/1/2024,GlpC2,46,None,0,Moderately well drained,Moderately well drained,D,0,60,coInterp.mrulename (IN),0.561,61,97,1,NULL
2567885,10/1/2024,TfsA,38,Frequent,5,Somewhat poorly drained,Somewhat poorly drained,B/D,5,73,coInterp.mrulename (IN),0.751,150,272,0,5
2567887,10/1/2024,SgnA,31,Frequent,7,Somewhat poorly drained,Somewhat poorly drained,B/D,7,68,coInterp.mrulename (IN),0.744,150,258,0,7
3056123,10/1/2024,GleB2,46,None,3,Moderately well drained,Moderately well drained,D,3,66,coInterp.mrulename (IN),0.565,61,104,1,3
3056124,10/1/2024,GlgB2,46,None,3,Moderately well drained,Moderately well drained,D,3,66,coInterp.mrulename (IN),0.565,61,104,1,3
3056125,10/1/2024,GweB3,36,None,3,Moderately well drained,Moderately well drained,D,3,60,coInterp.mrulename (IN),0.461,56,87,1,3
3056126,10/1/2024,GwgB3,36,None,3,Moderately well drained,Moderately well drained,D,3,60,coInterp.mrulename (IN),0.461,56,87,1,3
164521,10/1/2024,AnA,48,None,6,Somewhat poorly drained,Somewhat poorly drained,C/D,6,86,coInterp.mrulename (IN),0.716,150,214,0,6
164522,10/1/2024,AnB,43,None,6,Somewhat poorly drained,Somewhat poorly drained,C/D,6,86,coInterp.mrulename (IN),0.711,150,218,0,6
164524,10/1/2024,As,15,None,100,Poorly drained,Poorly drained,C/D,100,84,coInterp.mrulename (IN),0.813,76,149,1,100
164525,10/1/2024,AyB2,122,None,0,Moderately well drained,Moderately well drained,C,2,79,coInterp.mrulename (IN),0.724,140,189,0,2
164529,10/1/2024,BaB2,69,None,0,Moderately well drained,Moderately well drained,C,6,84,coInterp.mrulename (IN),0.764,122,192,0,6
164530,10/1/2024,BaC2,69,None,0,Moderately well drained,Moderately well drained,C,6,79,coInterp.mrulename (IN),0.748,122,192,0,6
164531,10/1/2024,BbA,69,None,0,Moderately well drained,Moderately well drained,C,4,81,coInterp.mrulename (IN),0.886,122,219,0,4
164532,10/1/2024,BdB2,137,None,0,Moderately well drained,Moderately well drained,A,2,66,coInterp.mrulename (IN),0.672,150,149,1,2
164533,10/1/2024,BeC2,NULL,None,0,Well drained,Well drained,A,0,60,coInterp.mrulename (IN),0.598,150,112,1,NULL
164534,10/1/2024,BmA,69,None,0,Moderately well drained,Moderately well drained,B,3,47,coInterp.mrulename (IN),0.639,150,130,1,3
164535,10/1/2024,Bt,15,None,97,Poorly drained,Poorly drained,C/D,97,79,coInterp.mrulename (IN),0.602,147,162,0,97
164540,10/1/2024,Ch,15,None,100,Poorly drained,Poorly drained,B/D,100,97,coInterp.mrulename (IN),0.807,150,207,0,100
164541,10/1/2024,Ck,7,Occasional,100,Very poorly drained,Very poorly drained,B/D,100,73,coInterp.mrulename (IN),0.777,150,254,0,100
164542,10/1/2024,Cm,7,Frequent,100,Very poorly drained,Very poorly drained,B/D,100,71,coInterp.mrulename (IN),0.5,150,237,0,100
164544,10/1/2024,CpA,38,None,0,Somewhat poorly drained,Somewhat poorly drained,C/D,7,84,coInterp.mrulename (IN),0.665,76,122,1,7
164545,10/1/2024,CsA,69,None,0,Moderately well drained,Moderately well drained,C,6,81,coInterp.mrulename (IN),0.747,76,126,1,6
164546,10/1/2024,CsB2,69,None,0,Moderately well drained,Moderately well drained,C,6,79,coInterp.mrulename (IN),0.655,76,126,1,6
164547,10/1/2024,CsC2,69,None,0,Moderately well drained,Moderately well drained,C,8,73,coInterp.mrulename (IN),0.637,76,126,1,8
164548,10/1/2024,Ct,38,None,0,Somewhat poorly drained,Somewhat poorly drained,B/D,9,86,coInterp.mrulename (IN),0.899,150,224,0,9
164549,10/1/2024,Cu,38,None,0,Somewhat poorly drained,Somewhat poorly drained,B/D,9,92,coInterp.mrulename (IN),0.786,114,190,0,9
164553,10/1/2024,Do,38,None,0,Somewhat poorly drained,Somewhat poorly drained,B/D,4,86,coInterp.mrulename (IN),0.855,150,301,0,4
164554,10/1/2024,Dp,38,None,0,Somewhat poorly drained,Somewhat poorly drained,B/D,3,86,coInterp.mrulename (IN),0.798,140,277,0,3
