mukey,gSSURGOversion,MUsymbol,WTDepAprJun,FloodFreq,PondFreq,DrainCls,DrainClsWet,HydroGrp,Hydric,OCProdIdx,OCprodIdxSrc,NCCPIall,RootZnDepth,RootZnAWS,Droughty,PotWetandSoil
429877,10/1/2024,VsC,NULL,None,0,Excessively drained,Excessively drained,A,0,27,coInterp.mrulename (WI),0.293,150,107,1,NULL
429879,10/1/2024,WaC,30,None,0,Moderately well drained,Moderately well drained,C/D,0,66,coInterp.mrulename (WI),0.376,101,159,0,NULL
429880,10/1/2024,WbB,30,None,2,Moderately well drained,Moderately well drained,C/D,2,71,coInterp.mrulename (WI),0.383,101,154,0,2
429881,10/1/2024,WdB,15,None,0,Moderately well drained,Somewhat poorly drained,C/D,1,60,coInterp.mrulename (WI),0.461,73,123,1,1
429882,10/1/2024,WhA,15,None,0,Somewhat poorly drained,Somewhat poorly drained,B/D,1,44,coInterp.mrulename (WI),0.596,150,196,0,1
429883,10/1/2024,WrA,30,None,7,Somewhat poorly drained,Somewhat poorly drained,B/D,7,34,coInterp.mrulename (WI),0.529,150,139,1,7
429884,10/1/2024,WtA,30,None,12,Somewhat poorly drained,Somewhat poorly drained,A/D,12,42,coInterp.mrulename (WI),0.455,147,86,1,12
2806697,10/1/2024,Lu,0,None,100,Very poorly drained,Very poorly drained,A/D,100,27,coInterp.mrulename (WI),0.531,150,521,0,100
3385799,10/1/2024,418A,0,None,100,Very poorly drained,Very poorly drained,A/D,100,16,coInterp.mrulename (WI),0.328,150,561,0,100
625334,10/1/2024,1B,0,Frequent,0,Somewhat poorly drained,Poorly drained,B/D,80,30,coInterp.mrulename (WI),0.406,134,128,1,80
625335,10/1/2024,3A,0,Frequent,90,Very poorly drained,Very poorly drained,A/D,90,9,coInterp.mrulename (WI),0.386,146,256,0,90
625337,10/1/2024,22A,25,None,5,Somewhat poorly drained,Somewhat poorly drained,B/D,5,69,coInterp.mrulename (WI),0.71,150,260,0,5
625338,10/1/2024,28B,75,None,2,Moderately well drained,Moderately well drained,C,2,61,coInterp.mrulename (WI),0.414,150,146,1,2
625339,10/1/2024,28C,75,None,2,Moderately well drained,Moderately well drained,C,2,56,coInterp.mrulename (WI),0.416,150,147,1,2
625340,10/1/2024,33B,NULL,None,0,Somewhat excessively drained,Somewhat excessively drained,A,0,33,coInterp.mrulename (WI),0.442,150,97,1,NULL
625341,10/1/2024,33C,NULL,None,0,Somewhat excessively drained,Somewhat excessively drained,A,0,28,coInterp.mrulename (WI),0.433,150,97,1,NULL
625343,10/1/2024,38A,NULL,None,0,Well drained,Well drained,A,0,46,coInterp.mrulename (WI),0.499,150,124,1,NULL
625344,10/1/2024,38B,NULL,None,0,Well drained,Well drained,A,0,44,coInterp.mrulename (WI),0.494,150,124,1,NULL
625345,10/1/2024,38C,NULL,None,0,Well drained,Well drained,A,0,36,coInterp.mrulename (WI),0.438,150,121,1,NULL
625346,10/1/2024,38D,NULL,None,0,Well drained,Well drained,A,0,25,coInterp.mrulename (WI),0.283,150,121,1,NULL
625347,10/1/2024,42D,NULL,None,2,Well drained,Well drained,C,2,43,coInterp.mrulename (WI),0.392,150,165,0,2
625348,10/1/2024,43B,NULL,None,0,Well drained,Well drained,B,0,54,coInterp.mrulename (WI),0.552,150,196,0,NULL
625349,10/1/2024,43C,NULL,None,0,Well drained,Well drained,B,0,46,coInterp.mrulename (WI),0.516,150,193,0,NULL
625350,10/1/2024,43D,NULL,None,0,Well drained,Well drained,B,0,24,coInterp.mrulename (WI),0.326,150,193,0,NULL
625351,10/1/2024,63B,61,None,3,Moderately well drained,Moderately well drained,C,3,74,coInterp.mrulename (WI),0.702,150,251,0,3
625352,10/1/2024,63C,61,None,0,Moderately well drained,Moderately well drained,C,0,71,coInterp.mrulename (WI),0.683,150,251,0,NULL
625354,10/1/2024,63E,76,None,0,Moderately well drained,Moderately well drained,C,0,63,coInterp.mrulename (WI),0.613,150,251,0,NULL
625355,10/1/2024,69C,NULL,None,0,Well drained,Well drained,A,0,28,coInterp.mrulename (WI),0.319,149,93,1,NULL
625356,10/1/2024,69E,NULL,None,0,Well drained,Well drained,A,0,18,coInterp.mrulename (WI),0.285,149,93,1,NULL
625362,10/1/2024,78C,NULL,None,0,Somewhat excessively drained,Somewhat excessively drained,C,0,22,coInterp.mrulename (WI),0.441,89,88,1,NULL
625367,10/1/2024,127D,NULL,None,2,Well drained,Well drained,C,2,42,coInterp.mrulename (WI),0.386,150,152,0,2
625368,10/1/2024,127E,NULL,None,2,Well drained,Well drained,C,2,26,coInterp.mrulename (WI),0.098,150,150,1,2
625370,10/1/2024,182B,NULL,None,0,Well drained,Well drained,B,0,51,coInterp.mrulename (WI),0.481,150,148,1,NULL
625371,10/1/2024,182C,NULL,None,0,Well drained,Well drained,B,0,44,coInterp.mrulename (WI),0.46,150,148,1,NULL
625372,10/1/2024,182D,NULL,None,0,Well drained,Well drained,B,0,22,coInterp.mrulename (WI),0.299,150,148,1,NULL
625373,10/1/2024,192A,30,None,7,Somewhat poorly drained,Somewhat poorly drained,B/D,7,34,coInterp.mrulename (WI),0.529,150,139,1,7
625374,10/1/2024,193A,0,None,88,Poorly drained,Poorly drained,B/D,90,11,coInterp.mrulename (WI),0.378,147,148,1,90
625379,10/1/2024,215B,NULL,None,0,Somewhat excessively drained,Somewhat excessively drained,A,0,32,coInterp.mrulename (WI),0.403,150,101,1,NULL
625380,10/1/2024,215C,NULL,None,0,Somewhat excessively drained,Somewhat excessively drained,A,0,25,coInterp.mrulename (WI),0.385,150,101,1,NULL
625381,10/1/2024,215D,NULL,None,0,Somewhat excessively drained,Somewhat excessively drained,A,0,13,coInterp.mrulename (WI),0.249,150,101,1,NULL
625382,10/1/2024,217B,NULL,None,0,Somewhat excessively drained,Somewhat excessively drained,A,0,33,coInterp.mrulename (WI),0.446,147,125,1,NULL
625383,10/1/2024,217C,NULL,None,0,Somewhat excessively drained,Somewhat excessively drained,A,0,28,coInterp.mrulename (WI),0.431,147,125,1,NULL
625389,10/1/2024,383B,NULL,None,0,Excessively drained,Excessively drained,A,0,28,coInterp.mrulename (WI),0.193,150,68,1,NULL
625390,10/1/2024,383C,NULL,None,0,Excessively drained,Excessively drained,A,0,24,coInterp.mrulename (WI),0.174,150,68,1,NULL
625391,10/1/2024,383D,NULL,None,0,Excessively drained,Excessively drained,A,0,13,coInterp.mrulename (WI),0.148,150,68,1,NULL
625395,10/1/2024,405A,0,None,95,Very poorly drained,Very poorly drained,A/D,100,27,coInterp.mrulename (WI),0.452,150,479,0,100
625396,10/1/2024,407A,0,None,100,Very poorly drained,Very poorly drained,A/D,100,27,coInterp.mrulename (WI),0.423,150,503,0,100
625397,10/1/2024,408A,0,None,100,Very poorly drained,Very poorly drained,A/D,100,27,coInterp.mrulename (WI),0.531,150,521,0,100
625399,10/1/2024,412A,0,None,95,Very poorly drained,Very poorly drained,A/D,100,27,coInterp.mrulename (WI),0.601,150,672,0,100
625400,10/1/2024,414A,0,None,85,Very poorly drained,Very poorly drained,A/D,100,41,coInterp.mrulename (WI),0.402,150,593,0,100
625401,10/1/2024,415A,0,None,90,Very poorly drained,Very poorly drained,A/D,100,50,coInterp.mrulename (WI),0.444,150,600,0,100
625403,10/1/2024,425B,NULL,None,0,Somewhat excessively drained,Somewhat excessively drained,A,0,40,coInterp.mrulename (WI),0.444,147,110,1,NULL
625404,10/1/2024,425C,NULL,None,0,Somewhat excessively drained,Somewhat excessively drained,A,0,33,coInterp.mrulename (WI),0.406,147,110,1,NULL
625810,10/1/2024,439B,NULL,None,0,Somewhat excessively drained,Somewhat excessively drained,A,0,28,coInterp.mrulename (WI),0.269,149,106,1,NULL
625811,10/1/2024,439C,NULL,None,0,Somewhat excessively drained,Somewhat excessively drained,A,0,23,coInterp.mrulename (WI),0.264,149,104,1,NULL
625812,10/1/2024,439D,NULL,None,0,Somewhat excessively drained,Somewhat excessively drained,A,0,12,coInterp.mrulename (WI),0.201,149,105,1,NULL
625813,10/1/2024,441C,0,None,15,Moderately well drained,Very poorly drained,C/D,20,59,coInterp.mrulename (WI),0.499,138,255,0,20
625814,10/1/2024,442C,0,None,28,Moderately well drained,Very poorly drained,C,28,57,coInterp.mrulename (WI),0.409,150,363,0,28
625815,10/1/2024,443D,0,None,40,Well drained,Very poorly drained,C,40,39,coInterp.mrulename (WI),0.366,150,406,0,40
625817,10/1/2024,445A,0,None,90,Poorly drained,Poorly drained,A/D,90,6,coInterp.mrulename (WI),0.259,140,81,1,90
625820,10/1/2024,457B,30,None,2,Moderately well drained,Moderately well drained,C/D,2,73,coInterp.mrulename (WI),0.522,115,175,0,2
625821,10/1/2024,457C,30,None,1,Moderately well drained,Moderately well drained,C/D,1,68,coInterp.mrulename (WI),0.506,115,175,0,1
625822,10/1/2024,461A,0,Frequent,100,Very poorly drained,Very poorly drained,A/D,100,27,coInterp.mrulename (WI),0.356,150,527,0,100
625824,10/1/2024,527B,61,None,0,Moderately well drained,Moderately well drained,C,0,52,coInterp.mrulename (WI),0.533,150,159,0,NULL
625830,10/1/2024,537D,0,None,17,Well drained,Very poorly drained,C,22,15,coInterp.mrulename (WI),0.28,104,172,0,22
625834,10/1/2024,542B,75,None,5,Moderately well drained,Moderately well drained,C,5,61,coInterp.mrulename (WI),0.461,150,160,0,5
625835,10/1/2024,542C,75,None,2,Moderately well drained,Moderately well drained,C,2,56,coInterp.mrulename (WI),0.446,150,160,0,2
625836,10/1/2024,543B,NULL,None,0,Well drained,Well drained,B,0,41,coInterp.mrulename (WI),0.654,150,198,0,NULL
625837,10/1/2024,543C2,NULL,None,0,Well drained,Well drained,B,0,36,coInterp.mrulename (WI),0.64,150,198,0,NULL
625839,10/1/2024,545C,30,None,0,Moderately well drained,Moderately well drained,C/D,0,41,coInterp.mrulename (WI),0.478,114,166,0,NULL
625841,10/1/2024,515A,75,None,0,Moderately well drained,Moderately well drained,B,0,43,coInterp.mrulename (WI),0.4,150,84,1,NULL
625844,10/1/2024,345B,30,None,0,Moderately well drained,Moderately well drained,C/D,0,47,coInterp.mrulename (WI),0.504,91,160,0,NULL
625845,10/1/2024,346E,NULL,None,0,Well drained,Well drained,C,0,15,coInterp.mrulename (WI),0.093,112,103,1,NULL
625848,10/1/2024,337A,61,None,5,Somewhat poorly drained,Somewhat poorly drained,C,5,69,coInterp.mrulename (WI),0.654,150,246,0,5
625849,10/1/2024,555A,0,Frequent,90,Poorly drained,Poorly drained,B/D,90,22,coInterp.mrulename (WI),0.438,150,176,0,90
625851,10/1/2024,560A,15,None,0,Somewhat poorly drained,Somewhat poorly drained,B/D,2,26,coInterp.mrulename (WI),0.54,147,156,0,2
625855,10/1/2024,571C,NULL,None,0,Excessively drained,Excessively drained,A,0,26,coInterp.mrulename (WI),0.324,145,61,1,NULL
625856,10/1/2024,571E,NULL,None,0,Excessively drained,Excessively drained,A,0,14,coInterp.mrulename (WI),0.077,145,61,1,NULL
625857,10/1/2024,574B,NULL,None,0,Excessively drained,Excessively drained,A,0,30,coInterp.mrulename (WI),0.349,150,79,1,NULL
625858,10/1/2024,574C,NULL,None,0,Excessively drained,Excessively drained,A,0,23,coInterp.mrulename (WI),0.334,150,79,1,NULL
625859,10/1/2024,574E,NULL,None,0,Excessively drained,Excessively drained,A,0,12,coInterp.mrulename (WI),0.08,150,79,1,NULL
625860,10/1/2024,579B,15,None,0,Somewhat poorly drained,Somewhat poorly drained,C/D,7,28,coInterp.mrulename (WI),0.507,109,143,1,7
625862,10/1/2024,582C,NULL,None,0,Well drained,Well drained,A,0,44,coInterp.mrulename (WI),0.469,150,135,1,NULL
625863,10/1/2024,582D,NULL,None,0,Well drained,Well drained,A,0,22,coInterp.mrulename (WI),0.283,150,135,1,NULL
625865,10/1/2024,615B,NULL,None,0,Somewhat excessively drained,Somewhat excessively drained,B,0,31,coInterp.mrulename (WI),0.422,150,108,1,NULL
625866,10/1/2024,615D,NULL,None,0,Somewhat excessively drained,Somewhat excessively drained,B,0,14,coInterp.mrulename (WI),0.32,150,108,1,NULL
625871,10/1/2024,623A,0,None,85,Very poorly drained,Very poorly drained,C/D,92,25,coInterp.mrulename (WI),0.4,71,111,1,92
625872,10/1/2024,624A,30,None,5,Somewhat poorly drained,Somewhat poorly drained,B/D,5,49,coInterp.mrulename (WI),0.584,150,207,0,5
625873,10/1/2024,632B,61,None,0,Moderately well drained,Moderately well drained,C,0,69,coInterp.mrulename (WI),0.639,150,232,0,NULL
625875,10/1/2024,633F,NULL,None,0,Somewhat excessively drained,Well drained,A,0,14,coInterp.mrulename (WI),0.107,150,123,1,NULL
625876,10/1/2024,670C,NULL,None,0,Well drained,Well drained,A,0,42,coInterp.mrulename (WI),0.456,150,129,1,NULL
625877,10/1/2024,670E,NULL,None,0,Well drained,Well drained,A,0,20,coInterp.mrulename (WI),0.108,150,129,1,NULL
625878,10/1/2024,637B,75,None,2,Moderately well drained,Moderately well drained,C,2,61,coInterp.mrulename (WI),0.378,94,101,1,2
625879,10/1/2024,637C,75,None,2,Moderately well drained,Moderately well drained,C,2,56,coInterp.mrulename (WI),0.366,94,101,1,2
625880,10/1/2024,648B,45,None,0,Moderately well drained,Moderately well drained,C/D,0,73,coInterp.mrulename (WI),0.528,86,176,0,NULL
626771,10/1/2024,675A,15,None,0,Somewhat poorly drained,Somewhat poorly drained,B/D,5,46,coInterp.mrulename (WI),0.617,145,216,0,5
626773,10/1/2024,683A,76,None,0,Moderately well drained,Moderately well drained,C,0,63,coInterp.mrulename (WI),0.538,150,140,1,NULL
626775,10/1/2024,737D,NULL,None,0,Well drained,Well drained,C,0,21,coInterp.mrulename (WI),0.34,112,199,0,NULL
626776,10/1/2024,757B,15,None,2,Somewhat poorly drained,Somewhat poorly drained,C/D,5,49,coInterp.mrulename (WI),0.467,113,180,0,5
626777,10/1/2024,766A,76,Occasional,0,Moderately well drained,Moderately well drained,C,3,57,coInterp.mrulename (WI),0.52,150,218,0,3
626778,10/1/2024,755A,0,Occasional,40,Moderately well drained,Poorly drained,B/D,46,57,coInterp.mrulename (WI),0.492,150,200,0,46
626779,10/1/2024,771A,61,None,0,Moderately well drained,Moderately well drained,A,0,33,coInterp.mrulename (WI),0.321,150,71,1,NULL
626782,10/1/2024,837E,NULL,None,0,Well drained,Well drained,C,0,40,coInterp.mrulename (WI),0.313,145,159,0,NULL
626786,10/1/2024,853C,0,None,20,Moderately well drained,Very poorly drained,C/D,23,65,coInterp.mrulename (WI),0.529,67,129,1,23
626787,10/1/2024,856B,30,None,0,Somewhat poorly drained,Somewhat poorly drained,C/D,10,44,coInterp.mrulename (WI),0.587,74,155,0,10
626788,10/1/2024,857B,30,None,0,Moderately well drained,Moderately well drained,C/D,2,69,coInterp.mrulename (WI),0.513,33,69,1,2
626789,10/1/2024,857C,30,None,0,Moderately well drained,Moderately well drained,C/D,2,64,coInterp.mrulename (WI),0.497,33,69,1,2
626790,10/1/2024,869B,30,None,0,Moderately well drained,Moderately well drained,C/D,0,68,coInterp.mrulename (WI),0.563,137,185,0,NULL
626791,10/1/2024,873C,76,None,0,Moderately well drained,Moderately well drained,C,2,33,coInterp.mrulename (WI),0.434,104,125,1,2
626792,10/1/2024,873D,76,None,0,Moderately well drained,Moderately well drained,C,0,16,coInterp.mrulename (WI),0.28,104,125,1,NULL
626794,10/1/2024,815A,30,None,12,Somewhat poorly drained,Somewhat poorly drained,A/D,12,42,coInterp.mrulename (WI),0.455,147,86,1,12
626795,10/1/2024,817D,NULL,None,0,Well drained,Well drained,B,0,22,coInterp.mrulename (WI),0.38,147,230,0,NULL
626799,10/1/2024,905A,76,None,0,Moderately well drained,Moderately well drained,A,0,33,coInterp.mrulename (WI),0.311,150,141,1,NULL
656070,10/1/2024,406A,0,None,97,Very poorly drained,Very poorly drained,A/D,100,41,coInterp.mrulename (WI),0.284,150,633,0,100
656073,10/1/2024,615C,NULL,None,0,Somewhat excessively drained,Somewhat excessively drained,B,0,26,coInterp.mrulename (WI),0.435,150,108,1,NULL
656075,10/1/2024,917C,76,None,0,Moderately well drained,Moderately well drained,C,0,61,coInterp.mrulename (WI),0.487,150,223,0,NULL
656076,10/1/2024,917B,76,None,0,Moderately well drained,Moderately well drained,C,0,67,coInterp.mrulename (WI),0.509,150,223,0,NULL
656077,10/1/2024,923A,0,None,55,Very poorly drained,Very poorly drained,C/D,90,25,coInterp.mrulename (WI),0.426,70,124,1,90
656078,10/1/2024,970E,0,None,15,Well drained,Very poorly drained,A,15,20,coInterp.mrulename (WI),0.151,150,242,0,15
656080,10/1/2024,953C,0,None,20,Moderately well drained,Very poorly drained,C/D,25,62,coInterp.mrulename (WI),0.51,119,187,0,25
656081,10/1/2024,948A,75,None,0,Moderately well drained,Moderately well drained,C,0,64,coInterp.mrulename (WI),0.532,150,178,0,NULL
656082,10/1/2024,943D,0,None,20,Moderately well drained,Very poorly drained,C,25,27,coInterp.mrulename (WI),0.395,114,267,0,25
656085,10/1/2024,970C,0,None,15,Well drained,Very poorly drained,A,15,42,coInterp.mrulename (WI),0.429,150,248,0,15
727225,10/1/2024,730C,NULL,None,0,Well drained,Well drained,B,0,42,coInterp.mrulename (WI),0.546,150,184,0,NULL
727226,10/1/2024,830A,46,None,0,Moderately well drained,Moderately well drained,B/D,0,57,coInterp.mrulename (WI),0.615,150,170,0,NULL
808417,10/1/2024,520A,0,None,0,Very poorly drained,Very poorly drained,B/D,90,57,coInterp.mrulename (WI),0.488,150,182,0,90
811365,10/1/2024,680B,61,None,0,Moderately well drained,Moderately well drained,C,0,39,coInterp.mrulename (WI),0.43,119,118,1,NULL
815758,10/1/2024,733A,0,None,80,Very poorly drained,Very poorly drained,C/D,90,19,coInterp.mrulename (WI),0.508,134,232,0,90
843348,10/1/2024,1653C,0,None,15,Moderately well drained,Very poorly drained,C/D,20,35,coInterp.mrulename (WI),0.475,111,151,1,20
991403,10/1/2024,69B,NULL,None,0,Well drained,Well drained,A,0,32,coInterp.mrulename (WI),0.323,149,93,1,NULL
1015022,10/1/2024,953B,0,None,20,Moderately well drained,Very poorly drained,C/D,25,68,coInterp.mrulename (WI),0.519,120,187,0,25
1017815,10/1/2024,591A,61,None,0,Moderately well drained,Moderately well drained,A,0,33,coInterp.mrulename (WI),0.375,150,109,1,NULL
1017816,10/1/2024,594B,NULL,None,0,Excessively drained,Somewhat excessively drained,A,0,30,coInterp.mrulename (WI),0.418,149,118,1,NULL
1017819,10/1/2024,594D,NULL,None,0,Excessively drained,Somewhat excessively drained,A,0,12,coInterp.mrulename (WI),0.259,149,119,1,NULL
1017820,10/1/2024,594C,NULL,None,0,Excessively drained,Somewhat excessively drained,A,0,23,coInterp.mrulename (WI),0.4,149,119,1,NULL
1017902,10/1/2024,737E,NULL,None,0,Well drained,Well drained,C,0,21,coInterp.mrulename (WI),0.125,112,199,0,NULL
1380066,10/1/2024,873B,76,None,0,Moderately well drained,Moderately well drained,C,2,39,coInterp.mrulename (WI),0.453,104,125,1,2
1380067,10/1/2024,384B,61,None,0,Moderately well drained,Moderately well drained,A,0,45,coInterp.mrulename (WI),0.409,76,81,1,NULL
1386074,10/1/2024,869D,30,None,0,Moderately well drained,Moderately well drained,C/D,0,22,coInterp.mrulename (WI),0.344,137,185,0,NULL
1386075,10/1/2024,869C,30,None,0,Moderately well drained,Moderately well drained,C/D,0,62,coInterp.mrulename (WI),0.542,137,185,0,NULL
1386081,10/1/2024,24A,15,None,5,Somewhat poorly drained,Somewhat poorly drained,B/D,5,50,coInterp.mrulename (WI),0.746,150,220,0,5
1386082,10/1/2024,48A,46,None,0,Moderately well drained,Moderately well drained,B/D,0,75,coInterp.mrulename (WI),0.664,150,203,0,NULL
1386084,10/1/2024,538C,60,None,0,Moderately well drained,Moderately well drained,C,0,70,coInterp.mrulename (WI),0.384,96,156,0,NULL
1386085,10/1/2024,538B,60,None,0,Moderately well drained,Moderately well drained,C,0,73,coInterp.mrulename (WI),0.387,96,156,0,NULL
1386086,10/1/2024,644D,61,None,0,Moderately well drained,Moderately well drained,C,0,24,coInterp.mrulename (WI),0.241,84,123,1,NULL
1386087,10/1/2024,644C,61,None,0,Moderately well drained,Moderately well drained,C,0,62,coInterp.mrulename (WI),0.373,84,123,1,NULL
1386088,10/1/2024,644B,61,None,0,Moderately well drained,Moderately well drained,C,0,68,coInterp.mrulename (WI),0.389,84,123,1,NULL
1386089,10/1/2024,638B,15,None,10,Somewhat poorly drained,Somewhat poorly drained,C/D,10,50,coInterp.mrulename (WI),0.472,97,191,0,10
1386090,10/1/2024,670B,NULL,None,0,Well drained,Well drained,A,0,49,coInterp.mrulename (WI),0.478,150,130,1,NULL
1386091,10/1/2024,750D,30,None,0,Moderately well drained,Moderately well drained,C/D,0,23,coInterp.mrulename (WI),0.369,122,212,0,NULL
1386092,10/1/2024,750C,30,None,0,Moderately well drained,Moderately well drained,C/D,0,53,coInterp.mrulename (WI),0.571,122,212,0,NULL
1386093,10/1/2024,750B,30,None,0,Moderately well drained,Moderately well drained,C/D,0,59,coInterp.mrulename (WI),0.596,122,212,0,NULL
1386094,10/1/2024,744B,15,None,0,Somewhat poorly drained,Somewhat poorly drained,C/D,5,48,coInterp.mrulename (WI),0.445,84,126,1,5
1386095,10/1/2024,847D,76,None,0,Moderately well drained,Moderately well drained,C,0,22,coInterp.mrulename (WI),0.281,94,120,1,NULL
1386096,10/1/2024,847C,76,None,0,Moderately well drained,Moderately well drained,C,0,55,coInterp.mrulename (WI),0.435,94,120,1,NULL
1386097,10/1/2024,847B,76,None,0,Moderately well drained,Moderately well drained,C,0,61,coInterp.mrulename (WI),0.454,94,120,1,NULL
1386098,10/1/2024,846B,15,None,0,Somewhat poorly drained,Somewhat poorly drained,C/D,10,44,coInterp.mrulename (WI),0.454,84,108,1,10
1386099,10/1/2024,1653B,0,None,20,Moderately well drained,Very poorly drained,C/D,20,39,coInterp.mrulename (WI),0.484,112,154,0,20
1386100,10/1/2024,974D,NULL,None,0,Excessively drained,Somewhat excessively drained,A,0,12,coInterp.mrulename (WI),0.242,150,94,1,NULL
1386101,10/1/2024,974C,NULL,None,0,Excessively drained,Somewhat excessively drained,A,0,23,coInterp.mrulename (WI),0.375,150,93,1,NULL
1386103,10/1/2024,9155A,0,None,85,Very poorly drained,Very poorly drained,A/D,100,27,coInterp.mrulename (WI),0.432,150,520,0,100
1386104,10/1/2024,9113D,NULL,None,0,Well drained,Well drained,B,0,22,coInterp.mrulename (WI),0.283,149,134,1,NULL
1386105,10/1/2024,9113C,NULL,None,0,Well drained,Well drained,B,0,44,coInterp.mrulename (WI),0.466,149,134,1,NULL
1386106,10/1/2024,9113B,NULL,None,0,Well drained,Well drained,B,0,51,coInterp.mrulename (WI),0.46,149,135,1,NULL
1386108,10/1/2024,9050A,0,Frequent,100,Poorly drained,Very poorly drained,A/D,100,25,coInterp.mrulename (WI),0.43,146,220,0,100
1386109,10/1/2024,9013A,76,None,0,Moderately well drained,Moderately well drained,C,0,63,coInterp.mrulename (WI),0.555,150,124,1,NULL
1386110,10/1/2024,9012D,NULL,None,0,Excessively drained,Somewhat excessively drained,A,0,12,coInterp.mrulename (WI),0.209,149,92,1,NULL
1386111,10/1/2024,9012C,NULL,None,0,Excessively drained,Somewhat excessively drained,A,0,23,coInterp.mrulename (WI),0.324,149,92,1,NULL
1386112,10/1/2024,9012B,NULL,None,0,Excessively drained,Somewhat excessively drained,A,0,30,coInterp.mrulename (WI),0.338,149,92,1,NULL
1412609,10/1/2024,612A,15,None,3,Somewhat poorly drained,Somewhat poorly drained,C/D,6,49,coInterp.mrulename (WI),0.49,125,192,0,6
1669933,10/1/2024,3011A,0,None,95,Poorly drained,Poorly drained,C/D,95,20,coInterp.mrulename (WI),0.499,150,291,0,95
1669944,10/1/2024,3666B,30,None,10,Somewhat poorly drained,Somewhat poorly drained,C/D,10,49,coInterp.mrulename (WI),0.379,135,135,1,10
1669945,10/1/2024,3556C,0,None,25,Moderately well drained,Very poorly drained,C,25,56,coInterp.mrulename (WI),0.434,114,206,0,25
1669947,10/1/2024,3546C,75,None,0,Moderately well drained,Moderately well drained,C,0,56,coInterp.mrulename (WI),0.357,116,101,1,NULL
1669948,10/1/2024,3456A,15,None,2,Somewhat poorly drained,Somewhat poorly drained,C/D,6,49,coInterp.mrulename (WI),0.495,112,184,0,6
1669950,10/1/2024,3078E,NULL,None,0,Somewhat excessively drained,Somewhat excessively drained,C,0,22,coInterp.mrulename (WI),0.069,89,88,1,NULL
1669951,10/1/2024,3114A,0,Frequent,95,Very poorly drained,Very poorly drained,A/D,95,27,coInterp.mrulename (WI),0.023,147,428,0,95
1669952,10/1/2024,3125A,30,None,10,Somewhat poorly drained,Somewhat poorly drained,A/D,10,23,coInterp.mrulename (WI),0.35,150,87,1,10
1669953,10/1/2024,3126A,61,None,0,Moderately well drained,Moderately well drained,A,0,38,coInterp.mrulename (WI),0.292,150,95,1,NULL
1669954,10/1/2024,3276A,15,None,5,Somewhat poorly drained,Somewhat poorly drained,A/D,5,28,coInterp.mrulename (WI),0.359,145,90,1,5
1669958,10/1/2024,3446A,0,None,90,Very poorly drained,Very poorly drained,A/D,90,12,coInterp.mrulename (WI),0.259,142,108,1,90
1669959,10/1/2024,1345B,30,None,0,Moderately well drained,Moderately well drained,C/D,0,59,coInterp.mrulename (WI),0.585,109,196,0,NULL
1669963,10/1/2024,3312B,30,None,10,Somewhat poorly drained,Somewhat poorly drained,C/D,10,56,coInterp.mrulename (WI),0.487,150,171,0,10
1671916,10/1/2024,27A,75,None,0,Moderately well drained,Moderately well drained,B,0,66,coInterp.mrulename (WI),0.555,150,132,1,NULL
1671918,10/1/2024,738A,0,None,85,Poorly drained,Poorly drained,C/D,85,22,coInterp.mrulename (WI),0.351,99,162,0,85
1672265,10/1/2024,3546B,76,None,0,Moderately well drained,Moderately well drained,C,0,61,coInterp.mrulename (WI),0.433,116,113,1,NULL
1672284,10/1/2024,3403A,0,None,100,Very poorly drained,Very poorly drained,A/D,100,16,coInterp.mrulename (WI),0.368,150,513,0,100
1674484,10/1/2024,770D,61,None,0,Moderately well drained,Moderately well drained,C,0,54,coInterp.mrulename (WI),0.345,107,115,1,NULL
1674485,10/1/2024,770C,61,None,0,Moderately well drained,Moderately well drained,C,0,62,coInterp.mrulename (WI),0.416,107,115,1,NULL
1674486,10/1/2024,770B,61,None,0,Moderately well drained,Moderately well drained,C,0,68,coInterp.mrulename (WI),0.434,107,115,1,NULL
1698458,10/1/2024,1070D,NULL,None,0,Well drained,Well drained,A,0,12,coInterp.mrulename (WI),0.3,150,126,1,NULL
1699921,10/1/2024,9051A,0,None,90,Poorly drained,Poorly drained,B/D,100,17,coInterp.mrulename (WI),0.399,129,171,0,100
1703427,10/1/2024,926A,30,None,0,Somewhat poorly drained,Somewhat poorly drained,A/D,5,25,coInterp.mrulename (WI),0.402,150,137,1,5
1703428,10/1/2024,582B,NULL,None,0,Well drained,Well drained,A,0,51,coInterp.mrulename (WI),0.456,150,135,1,NULL
1703832,10/1/2024,380D,NULL,None,0,Somewhat excessively drained,Well drained,B,0,14,coInterp.mrulename (WI),0.348,150,112,1,NULL
1703834,10/1/2024,874E,NULL,None,0,Well drained,Well drained,A,0,20,coInterp.mrulename (WI),0.092,150,130,1,NULL
1703907,10/1/2024,1633B,0,None,20,Moderately well drained,Poorly drained,C/D,20,66,coInterp.mrulename (WI),0.401,87,132,1,20
1703908,10/1/2024,1633C,0,None,25,Moderately well drained,Poorly drained,C/D,25,63,coInterp.mrulename (WI),0.394,88,133,1,25
1711694,10/1/2024,160A,30,None,5,Somewhat poorly drained,Somewhat poorly drained,A/D,5,48,coInterp.mrulename (WI),0.55,150,123,1,5
